"","logFC","logCPM","F","PValue","FDR"
"FBgn0263582",-4.96004855820776,-0.872675345352739,16.7047676087682,0.00728278409204734,0.0452529889028667
"FBgn0265926",-7.40740078630475,-0.845542657191198,20.6131176126477,0.00729190879779204,0.0452529889028667
"FBgn0267290",-5.13835224392757,-0.690348012276105,16.6941452928887,0.00729300002259485,0.0452529889028667
"FBgn0262812",-7.11530133926076,-1.10195496088158,20.6107789272402,0.00729353408087618,0.0452529889028667
"FBgn0054008",-7.62743017897324,-0.644164929697839,20.6097610996884,0.00729424158793298,0.0452529889028667
"FBgn0040732",1.78236879993672,5.57400592652879,16.6902356554071,0.00729676497903415,0.0452529889028667
"FBgn0259186",-8.10647574841836,-0.224368689473013,20.6018813799416,0.00729972222200822,0.0452529889028667
"FBgn0011693",-7.84321710239914,-0.453809541395929,20.6001566580123,0.00730092261517117,0.0452529889028667
"FBgn0033708",-6.22805761463973,-1.79716448690313,20.5971385965264,0.00730302384222462,0.0452529889028667
"FBgn0265946",-6.22805761463973,-1.79716448690313,20.5971385965264,0.00730302384222462,0.0452529889028667
"FBgn0266211",-8.5866919317397,0.215145982041423,20.5939982108954,0.00730521115203767,0.0452529889028667
"FBgn0262033",-7.23855566013422,-0.98740353964893,20.5866269049532,0.00731034902303465,0.0452529889028667
"FBgn0265163",-6.95379685544943,-1.22055737504657,20.5818905116741,0.00731365306296835,0.0452529889028667
"FBgn0266901",-2.34237276689714,2.58162311964914,16.6690767783075,0.00731718664655543,0.0452529889028667
"FBgn0050101",-5.66168428238442,-0.22904890793213,16.6678990716522,0.00731832559598991,0.0452529889028667
"FBgn0034601",-8.26215779795584,-0.0703010360832794,20.5736588232606,0.00731940045545664,0.0452529889028667
"FBgn0261806",-7.63816279212914,-0.663692344827043,20.5595591531617,0.00732925991472164,0.0452638865608321
"FBgn0029839",-7.15539999186935,-1.08367325502725,20.5575782737236,0.00733064660382592,0.0452638865608321
"FBgn0266775",-7.1114321024179,-1.11091546522328,20.5511801694142,0.00733512807906324,0.0452638865608321
"FBgn0053325",-5.77913635898903,-0.1575129188953,16.6481472624208,0.00733746327254219,0.0452638865608321
"FBgn0050401",-9.03177334277003,0.649331397310288,20.5437114572273,0.00734036440831287,0.0452638865608321
"FBgn0030876",2.18814707715144,2.94438865475383,16.6424086763436,0.00734303615369252,0.0452638865608321
"FBgn0039944",-7.36429811541225,-0.896658319358494,20.5360592371576,0.00734573494341087,0.0452638865608321
"FBgn0037064",-9.74085657148971,1.33099446094169,20.5347116448621,0.00734668130224278,0.0452638865608321
"FBgn0031257",-6.219311099495,0.285097284516142,16.628754858584,0.0073563188060119,0.0452638865608321
"FBgn0053868",-2.03911364446711,6.02266619667448,16.627722176786,0.00735732474037191,0.0452638865608321
"FBgn0033960",-7.63242581933861,1.64347944504969,16.6270565730656,0.0073579732031932,0.0452638865608321
"FBgn0039368",-8.0037684715709,-0.306296799838565,20.5144912326131,0.00736090223688711,0.0452638865608321
"FBgn0053123",-1.33026595783649,4.88248059522782,16.6185472708808,0.00736627020415468,0.0452638865608321
"FBgn0264439",-6.40853026078972,1.23827210184416,16.6161033986067,0.00736865544863306,0.0452638865608321
"FBgn0032867",-8.27873153147328,-0.0554797683798232,20.5034573668885,0.00736867892275412,0.0452638865608321
"FBgn0265606",-7.59219596150951,-0.685588695895325,20.5020556637396,0.00736966768665078,0.0452638865608321
"FBgn0061435",-7.74570074217599,-0.542757067469743,20.4899975954284,0.00737818131439062,0.0452804688253008
"FBgn0259996",-7.6214217363647,-0.650352076128328,20.4896416638125,0.00737843283450251,0.0452804688253008
"FBgn0053829",-1.18325929996384,6.22850767265313,16.6000334213535,0.007384366030313,0.0452982617907163
"FBgn0040812",-9.3586002854114,0.960959777308762,20.4768683077847,0.00738746728872257,0.0452986751901095
"FBgn0053814",-1.18475566759794,6.23976674501467,16.588448468064,0.00739572008291827,0.0453306636116801
"FBgn0267621",-7.35099734434724,-0.909814221097961,20.4544822897131,0.00740333888633974,0.0453587414492978
"FBgn0028884",-5.08024640650968,0.0290300008127041,16.5617367722596,0.00742198976722695,0.0454339819115032
"FBgn0028855",2.46642841895244,6.83401379657096,16.5586926777476,0.00742499151764424,0.0454339819115032
"FBgn0263388",-7.35254508496922,-0.891495426809241,20.4219775705676,0.00742647157712947,0.0454339819115032
"FBgn0037398",-6.68999717261289,0.738271463774291,16.5547638991571,0.00742886808017981,0.0454339819115032
"FBgn0265713",-7.39950916929371,-0.873175803006691,20.4149476200594,0.00743148819250504,0.0454339819115032
"FBgn0267019",-6.27916881342722,-1.75736285636211,20.4116024597778,0.00743387702161961,0.0454339819115032
"FBgn0033442",-7.57410082509311,2.42980797110696,16.5397514312576,0.00744370633147097,0.0454554451827625
"FBgn0264514",-7.22180791092386,-1.00194232153934,20.3943010841942,0.00744624974437271,0.0454554451827625
"FBgn0029590",-8.78709825119859,0.417971549546757,20.3939209381306,0.00744652192867437,0.0454554451827625
"FBgn0051618",-1.18498951962327,6.23449182238219,16.5292608122722,0.00745409907493323,0.0454610075250045
"FBgn0005619",-6.58370964957896,0.629954912090779,16.5272667538107,0.00745607675459684,0.0454610075250045
"FBgn0266048",-8.45701799943042,0.0907155442774125,20.3735738861753,0.00746111119736301,0.0454610075250045
"FBgn0031157",-9.0434191851111,0.662174577036569,20.3587801790707,0.00747174428689502,0.0454610075250045
"FBgn0033733",-8.03683820273531,-0.28049094462843,20.3565297535701,0.00747336369683487,0.0454610075250045
"FBgn0264957",-7.77453604030481,-0.516872504996168,20.354891053338,0.00747454322421353,0.0454610075250045
"FBgn0263999",2.60131191997919,2.56114555610859,16.5085053988807,0.00747471889900704,0.0454610075250045
"FBgn0051730",-7.0381792859126,-1.16565004494079,20.3542606362494,0.00747499706589191,0.0454610075250045
"FBgn0030951",-7.63437568064762,-0.635706766205482,20.3518704565977,0.00747671813109987,0.0454610075250045
"FBgn0036222",-6.32305417272296,0.389925285158697,16.5046893480584,0.00747851843681799,0.0454610075250045
"FBgn0040465",-5.24629970091444,-0.59378906830201,16.5022733957015,0.0074809252889248,0.0454610075250045
"FBgn0037986",-9.06750194171741,0.683092493652136,20.3399823901761,0.0074852866420564,0.0454690052288626
"FBgn0013680",4.10050040451213,7.16379405730509,16.4895231591083,0.00749364491618388,0.0455012656541446
"FBgn0053817",-1.1702212254271,6.2351894948857,16.4860518811403,0.00749711293979085,0.0455038184162671
"FBgn0035008",-9.06745008388842,0.68435788400897,20.3104867810677,0.00750660682854975,0.0455429283043788
"FBgn0034099",-8.14624776263455,-0.179694726929738,20.297556302373,0.00751598070900424,0.0455643236112228
"FBgn0085325",-6.78273523603993,-1.36046367828219,20.2972036107673,0.00751623662543981,0.0455643236112228
"FBgn0051404",-5.34433879854911,-0.513229377514623,16.458300041905,0.00752491718171059,0.0455984328084906
"FBgn0026175",-9.79882565183,1.38723904933602,20.2713961262499,0.00753499666792608,0.04560073797325
"FBgn0051639",-10.080657094997,1.65959260730201,20.268495537946,0.00753710935732751,0.04560073797325
"FBgn0031954",-8.54608164882263,0.192787349262392,20.2672077251733,0.00753804762780523,0.04560073797325
"FBgn0034007",-5.97553701841872,0.023405625487177,16.4391101024147,0.0075442251964058,0.04560073797325
"FBgn0037571",-8.02754411965253,-0.284307114307408,20.2582287619103,0.00754459413845552,0.04560073797325
"FBgn0031757",-7.74074999595035,-0.552637297105373,20.2576298269473,0.00754503110784057,0.04560073797325
"FBgn0051636",-4.51544133451095,0.0195724800214929,16.4366787729648,0.00754667627967991,0.04560073797325
"FBgn0032400",2.71683721988259,8.31307297715373,16.4292566384729,0.00755416540093957,0.0456145767373195
"FBgn0039104",-10.9783462754132,2.53915792546124,20.2360246557199,0.0075608179928763,0.0456145767373195
"FBgn0267442",-4.79570355941433,-1.01884824911541,16.419971846655,0.00756354818866253,0.0456145767373195
"FBgn0267148",-6.2215542864997,-1.82190369670731,20.2322212947187,0.00756360199730804,0.0456145767373195
"FBgn0026872",1.58323241317218,4.03981551313903,16.4169988927108,0.0075665558610369,0.0456145767373195
"FBgn0051807",-9.05779234087495,0.675363395124008,20.2271769181357,0.00756729666990425,0.0456145767373195
"FBgn0033490",-8.3223093146972,-0.0153386243627574,20.221824370114,0.00757121988179229,0.0456198079318163
"FBgn0035479",-8.83710877999273,0.465119528713369,20.2051205540592,0.00758348186365896,0.0456752592603033
"FBgn0036670",-8.40884702618057,0.0625443551470326,20.1971547901154,0.00758933939963025,0.0456820089113352
"FBgn0050081",-6.62518268928444,0.671281892368963,16.3931701402488,0.00759072159326385,0.0456820089113352
"FBgn0265348",-6.31156570693139,-1.73247837246179,20.1790009227164,0.00760271285217493,0.0457345738680801
"FBgn0030108",-6.27733384095399,-1.76032403506939,20.175111945275,0.00760558213880135,0.0457345738680801
"FBgn0030898",-7.79293021593265,-0.513190357861136,20.165386353988,0.00761276446284335,0.0457420594763818
"FBgn0051206",-8.80217415438213,0.433382963093121,20.1651297321014,0.00761295410882116,0.0457420594763818
"FBgn0264884",-5.64173399782419,-0.242145431378822,16.3642088891305,0.00762023354222763,0.0457673801363639
"FBgn0061209",-1.89507281621167,6.06457598442808,16.3605083692396,0.00762401563338373,0.0457716837241868
"FBgn0260643",-7.11537554586157,-1.08864964912168,20.1267313471112,0.00764140722099727,0.0458062645602464
"FBgn0263656",-7.09715065845644,-1.10422635254079,20.1260264266474,0.00764193098657924,0.0458062645602464
"FBgn0034274",-9.55915382639312,1.15585837250754,20.1183003414577,0.00764767494188291,0.0458062645602464
"FBgn0266815",-6.88941329384644,-1.30593171042948,20.1143677391611,0.00765060100602471,0.0458062645602464
"FBgn0038159",-5.39751391381851,-0.49178371072138,16.3321518336078,0.00765308191204108,0.0458062645602464
"FBgn0263588",-6.89067700214902,-1.29580646897598,20.1099642730426,0.00765387931895537,0.0458062645602464
"FBgn0035782",-8.33318171104292,-0.00452627554706746,20.109868526532,0.00765395062308578,0.0458062645602464
"FBgn0266693",-7.60262452487412,-0.667994709695086,20.1016206215285,0.00766009655355902,0.0458062645602464
"FBgn0039219",-1.14735904535448,4.3105187548348,16.323970288852,0.00766149616648173,0.0458062645602464
"FBgn0028467",-1.5873996655433,3.93956196569296,16.3222976629813,0.00766321791183149,0.0458062645602464
"FBgn0053223",-9.18927362132872,0.79963165984155,20.0970275735248,0.00766352212654849,0.0458062645602464
"FBgn0039271",-4.7149580291953,0.534597332517426,16.3158657590229,0.00766984359051457,0.045810111282121
"FBgn0264253",-7.05996747574153,-1.1359289268487,20.0847996646892,0.00767265259927183,0.045810111282121
"FBgn0023521",-6.49124599593982,1.37738427024103,16.3124454998991,0.00767337005669979,0.045810111282121
"FBgn0013704",-4.97992712404131,-0.866711871782815,16.2994558003049,0.007686783170175,0.0458718463284904
"FBgn0264868",-7.99566527975284,-0.316003802712822,20.0466540876235,0.00770123577942868,0.0459358155246326
"FBgn0263839",-6.95360498019056,-1.22960116603173,20.0434339981116,0.00770365562076753,0.0459358155246326
"FBgn0052644",-7.74119696845984,-0.572044024054255,20.0258212142414,0.00771691058854567,0.0459692542766559
"FBgn0053820",-1.17467638848043,6.23775117689862,16.2661608353865,0.00772130895261542,0.0459692542766559
"FBgn0036557",-1.55757349143072,3.72760481463214,16.2655557262137,0.00772193837509732,0.0459692542766559
"FBgn0038821",-7.21161358607972,-1.00484475752288,20.0156398395245,0.00772458773911825,0.0459692542766559
"FBgn0052319",-6.69831906613151,0.746588462822543,16.2629425425994,0.00772465735584553,0.0459692542766559
"FBgn0267564",-6.84197995447544,-1.33350885164278,20.0106646417523,0.00772834320561859,0.0459728654992395
"FBgn0260463",1.89359754096654,4.30294130521453,16.2563275641306,0.00773154595404796,0.0459736012106293
"FBgn0266032",-7.26174702074945,-0.993441401575872,19.9965720702013,0.00773899499847855,0.0459995757652401
"FBgn0031375",-6.47211485258523,0.490971621801532,16.2429754302977,0.00774547578343379,0.0460197767299841
"FBgn0267151",-7.3879870309508,-0.884607331958112,19.976266605657,0.00775437974353548,0.0460415355810294
"FBgn0052639",-8.0932387036749,-0.224986822292887,19.9750469814577,0.00775530520301982,0.0460415355810294
"FBgn0030937",-5.1213327569868,-0.745248762601112,16.2264835083462,0.00776272827571326,0.0460672877125098
"FBgn0040763",-8.81622946552142,0.44466579710248,19.9562984420569,0.00776955163537017,0.0460894618465284
"FBgn0083053",-6.49305519618279,-1.61980274042579,19.9451549142176,0.00777803700252722,0.0461214735840881
"FBgn0053826",-1.17499218020804,6.23876299515827,16.1964211994615,0.0077943113345191,0.0461996278426775
"FBgn0042135",1.11358386361796,6.07120456708398,16.1890925580746,0.00780203712082536,0.0462270699408903
"FBgn0265307",-6.84787297235008,-1.31749616485193,19.9072624098918,0.0078069900877572,0.0462380678303462
"FBgn0039622",-7.55290376712702,-0.715480033346569,19.8967849750438,0.00781502294648274,0.0462608444252398
"FBgn0028856",-9.15903778693344,0.771897892144421,19.8921937308527,0.00781854669647476,0.0462608444252398
"FBgn0029696",-7.15988210499064,-1.05090909426581,19.890130842769,0.0078201306897934,0.0462608444252398
"FBgn0264395",-9.54394120865558,1.14132512825118,19.8853704854958,0.00782378769361355,0.0462641481399382
"FBgn0034651",-5.58960573883901,-0.327022825765105,16.1579214158499,0.00783501374523602,0.0463121893230875
"FBgn0002865",-11.3345454330221,2.89101828565607,19.8420772419318,0.00785715904803518,0.046423943618655
"FBgn0038343",-6.13878328052617,-1.86539237090243,19.8382246083725,0.00786013860210032,0.046423943618655
"FBgn0031026",-6.98394462162381,-1.1947868502782,19.8182271272382,0.00787563027882154,0.046497048514466
"FBgn0034166",-6.2439042030621,0.305397624209065,16.1125565897319,0.00788334482198578,0.0465241982359959
"FBgn0030577",-7.82516531222263,-0.471580109203454,19.8037382341166,0.00788688186018512,0.0465266823604994
"FBgn0033158",-5.80562979156901,-0.139219984957648,16.1035274885206,0.00789301252612511,0.0465313067912422
"FBgn0085438",-6.33800225840882,0.404099787431057,16.1027006883407,0.00789389860707363,0.0465313067912422
"FBgn0030071",-5.41141521996812,-0.479163220341341,16.0902333153483,0.00790727625003831,0.0465917686224633
"FBgn0031263",1.69656735206208,4.858525833151,16.082205943138,0.00791590599555837,0.0466242179170343
"FBgn0039059",-8.43823829804127,0.0896261017766932,19.7573506550415,0.00792305995933852,0.0466308309026923
"FBgn0031526",-9.53061557999576,1.12752023921549,19.7570759238858,0.0079232749313596,0.0466308309026923
"FBgn0086361",-1.08297348610218,5.14025319744225,16.0717258642431,0.00792719173515429,0.0466355003142588
"FBgn0036016",-6.00422672225175,0.0542613473603501,16.0473118668791,0.00795356734178804,0.0467654034001363
"FBgn0032771",-9.4187220542062,1.01908080602334,19.715965820979,0.00795553711314355,0.0467654034001363
"FBgn0260011",-7.17112376340632,-1.05610599976796,19.6995757519581,0.00796845204654699,0.0468228876454125
"FBgn0036423",-5.30859569570504,0.754209545589336,16.029680751456,0.00797268914585053,0.0468293554825705
"FBgn0053808",-1.18740962911235,6.19468315585881,16.0208118241996,0.00798233150611097,0.046867554745475
"FBgn0267643",-6.99847081684457,-1.20888586921704,19.6694722376454,0.00799225107080652,0.0468687006688561
"FBgn0267205",-4.85381597591443,-0.176029379538432,16.0100043720043,0.00799410283823137,0.0468687006688561
"FBgn0031753",-7.66008289613099,-0.627831582627443,19.665989494192,0.00799501099466179,0.0468687006688561
"FBgn0039042",-5.31015004709794,-0.535655102429396,16.0091056684155,0.00799508275424127,0.0468687006688561
"FBgn0039049",-4.55093155482307,-1.2166591275236,16.0053879503139,0.00799913815986563,0.0468740705906412
"FBgn0266993",-6.81350242412598,-1.34218612907628,19.6555317145085,0.00800330653315163,0.0468800980174527
"FBgn0038452",-5.69909465439483,-0.235687707255843,15.9892081023157,0.00801682018730018,0.046930011311505
"FBgn0039041",-7.51684540030501,-0.74483980435844,19.6369032676659,0.00801811391438278,0.046930011311505
"FBgn0004591",-6.43265526117146,-1.63980225657613,19.6282751915085,0.00802498548435585,0.0469518253397011
"FBgn0041102",-11.0065633239939,2.56718763942023,19.6161407637443,0.00803466384790345,0.0469867075282725
"FBgn0051870",-9.21001361615368,0.818629847889064,19.6129126624877,0.00803724137882312,0.0469867075282725
"FBgn0039128",-8.28064032184612,-0.0557215708817227,19.6058449698284,0.00804288882733172,0.0470013201882152
"FBgn0015035",5.14250163402031,6.05669188887296,15.9599530857833,0.00804892615032999,0.0470181988852023
"FBgn0046873",-6.00142047334873,0.0907579940510935,15.9566441012238,0.00805256857278547,0.0470210799218849
"FBgn0027111",2.07165381474793,2.67267152737765,15.9518435052189,0.00805785688834396,0.0470335657544424
"FBgn0035519",-1.6103308795693,3.48509228301388,15.940480451673,0.00807039316406558,0.0470759518518867
"FBgn0266577",-7.69589900534551,-0.585072155796665,19.5698199711908,0.00807176305599451,0.0470759518518867
"FBgn0040859",-10.8695454545906,2.43265318437288,19.5644657708473,0.0080760671312641,0.0470759518518867
"FBgn0051788",-9.92745054783716,1.51088484296389,19.5623981144228,0.00807773013492289,0.0470759518518867
"FBgn0260428",-9.42890069708586,1.02723600912173,19.5522202245498,0.00808592329670586,0.0471053143749962
"FBgn0029812",-5.54276073166014,-0.361284694118922,15.9181064982447,0.00809515463974324,0.0471339428403491
"FBgn0267426",-7.3094613992601,-0.921624925731632,19.5364482766364,0.00809864316065848,0.0471339428403491
"FBgn0035007",-8.98304631431007,0.602842780981065,19.5343867060334,0.00810030790491834,0.0471339428403491
"FBgn0024236",-1.44067048907566,3.92710762826454,15.9078188380295,0.00810657468522395,0.047152032187409
"FBgn0035685",-9.13610583613184,0.730221124860706,19.5177428498676,0.00811376597939554,0.0471754828030977
"FBgn0041252",-7.00652339632545,-1.20027991009595,19.501455545463,0.00812696674191444,0.0472338421267126
"FBgn0033482",-1.26133669195601,5.0411371713403,15.8845240729967,0.00813251444171369,0.047247693824602
"FBgn0259958",-7.09702046009048,-1.10519194684166,19.4842012932842,0.00814098475516927,0.0472785077321791
"FBgn0033285",-7.80168264044706,1.77048491394756,15.8709885683988,0.0081476385629278,0.047295171240987
"FBgn0040519",-7.53123401910804,1.50583311884062,15.8687091656382,0.00815018924405997,0.047295171240987
"FBgn0030437",-5.588656919689,-0.32071290988735,15.8649090282253,0.00815444405557626,0.0473014779307728
"FBgn0035208",-7.36957979327787,-0.882063038862556,19.4515389872921,0.00816761575146777,0.0473380243937898
"FBgn0264745",-5.63200075971811,-0.253734302555775,15.8525130571555,0.00816834412609766,0.0473380243937898
"FBgn0038067",-5.72982161177989,-0.206937833949414,15.8508105089563,0.00817025576738306,0.0473380243937898
"FBgn0053907",-1.12218999820812,5.75934732470289,15.8457385949739,0.00817595417037002,0.0473526655228063
"FBgn0262566",-7.19448491443004,-1.02192115777146,19.4255430204006,0.00818890056233927,0.0474092571912709
"FBgn0035687",-7.68030988006768,-0.614362732641375,19.4064914600708,0.00820454990601704,0.0474814475374963
"FBgn0031844",-5.73619926429976,-0.152881314018692,15.8110121105909,0.00821511530536964,0.0475110271022981
"FBgn0038593",-6.10873700817372,2.14243948326185,15.8102079405699,0.00821602518104171,0.0475110271022981
"FBgn0267080",-7.01867768694019,-1.18239170694215,19.3829576399146,0.00822394021119105,0.0475383860988361
"FBgn0040694",-8.09654639322554,-0.220390781125623,19.3695568998216,0.00823501084097473,0.0475839577657096
"FBgn0038773",-5.55847484782271,2.10268259711424,15.7865504009626,0.00824285370602391,0.0476108505549876
"FBgn0036443",-5.50647889377098,0.917381624269006,15.7727225537908,0.00825859004604155,0.0476489034654705
"FBgn0011694",-6.40157318744773,-1.66558896591802,19.3405382649004,0.00825905693248195,0.0476489034654705
"FBgn0039972",-6.65977205632442,1.54414443843024,15.7715774649346,0.00825989500430687,0.0476489034654705
"FBgn0032624",-7.63550774872031,1.60899614352374,15.7695494090426,0.00826220688983343,0.0476489034654705
"FBgn0052023",-6.67798553724354,-1.46694880708031,19.3154097444335,0.00827996075500108,0.0476909439511594
"FBgn0036072",-8.625363701654,0.26827405792399,19.3153665802478,0.00827999672736611,0.0476909439511594
"FBgn0031130",-8.67826379360339,0.317587726339792,19.31513249648,0.00828019181305396,0.0476909439511594
"FBgn0039495",-5.84580744697644,-0.0620911509505498,15.7519791147248,0.00828227296667044,0.0476909439511594
"FBgn0085477",-7.87408441559876,-0.427666327652216,19.2959023509036,0.00829624072830539,0.0477326991484449
"FBgn0267679",-5.02390918005136,-0.798805584508618,15.7387984849814,0.00829736926484874,0.0477326991484449
"FBgn0266763",-6.72003295883505,-1.43935550475512,19.2863095326467,0.00830426325588529,0.0477326991484449
"FBgn0053696",-6.49707215792902,1.38178937793563,15.7318464005144,0.00830534680097566,0.0477326991484449
"FBgn0265681",-5.36570251213633,-0.536207944544577,15.7248830790416,0.00831334766471004,0.0477326991484449
"FBgn0033216",-7.51237982598806,-0.751688106912159,19.2708637856456,0.00831720396403783,0.0477326991484449
"FBgn0032061",-7.20898671993123,2.02375869486502,15.7208899082122,0.00831794053964859,0.0477326991484449
"FBgn0034467",-6.96658719219844,1.81449507618472,15.7197267810758,0.00831927899533602,0.0477326991484449
"FBgn0061196",-7.82766171552625,-0.466240489761469,19.2589131912799,0.00832723618196126,0.0477326991484449
"FBgn0035257",-8.22202164583716,-0.114360795017574,19.2558790191078,0.00832978604774828,0.0477326991484449
"FBgn0264448",-6.76641306961306,-1.39913183581827,19.2548705467125,0.0083306337978671,0.0477326991484449
"FBgn0031423",-8.38863746999961,0.0480708277062892,19.2541943954282,0.00833120225869368,0.0477326991484449
"FBgn0030384",-7.30159371285427,-0.929518726034246,19.2511654036863,0.00833374950498493,0.0477326991484449
"FBgn0029722",-6.81813160370441,0.819459253747816,15.7067074499672,0.00833428080369672,0.0477326991484449
"FBgn0264479",-5.38207086030998,-0.475169296392358,15.7006639052445,0.0083412570818659,0.0477543364606364
"FBgn0026174",-8.4616061868329,0.115237955863894,19.2293189954561,0.00835215440115233,0.0477983968430837
"FBgn0265639",-4.68809639986196,-1.07912618469407,15.6825308794424,0.00836223627590834,0.04781944525806
"FBgn0051174",-8.27148220113669,-0.0662703654996114,19.215223839003,0.00836405999850299,0.04781944525806
"FBgn0035663",-8.0872155693164,-0.228623646046533,19.2074343636095,0.00837064986717185,0.04781944525806
"FBgn0265853",-4.51758586850633,-1.24268243998905,15.6749446549388,0.00837103447547105,0.04781944525806
"FBgn0053257",-4.92370058819985,-0.875606295322202,15.6742456219142,0.00837184581773283,0.04781944525806
"FBgn0039395",-8.39486039797456,0.0432512615506814,19.1954246915835,0.00838082457275173,0.047845734868325
"FBgn0051752",-6.27984388748995,0.351507003665925,15.6647674669928,0.00838285730463721,0.047845734868325
"FBgn0037889",-5.92349713619518,-0.0179380745660424,15.6607500470742,0.00838753057299557,0.0478513558464879
"FBgn0051861",-9.52010145985455,1.11820380467015,19.1843159088845,0.00839025179868095,0.0478513558464879
"FBgn0262485",-6.51560138056917,0.532621614372656,15.6524078067142,0.00839724598841019,0.0478564114206113
"FBgn0262362",-5.52431992092812,-0.349306966820556,15.6521481893729,0.00839754858495759,0.0478564114206113
"FBgn0036809",-8.05325770888884,2.01749668249699,15.647790301104,0.00840263012293148,0.0478671004828271
"FBgn0266156",-7.07933200955823,-1.14682013426488,19.1625814033085,0.00840874024741768,0.0478836386858098
"FBgn0264738",-5.54625005272603,-0.324772683725679,15.6292936874096,0.00842424468078681,0.0479304842602334
"FBgn0039655",-7.51970948647257,-0.755738393758329,19.1378170054483,0.00842987720393294,0.0479304842602334
"FBgn0085784",-6.96658716615655,-1.23911720173685,19.1329708281397,0.00843402241531276,0.0479304842602334
"FBgn0031545",-11.2411528452281,2.79872336018631,19.1283163401666,0.00843800641023585,0.0479304842602334
"FBgn0260743",-1.37958239258949,3.94204493529716,15.6120574914834,0.00844445429894444,0.0479304842602334
"FBgn0028949",-6.3397601388935,3.91148744044526,15.610341632749,0.00844646975920064,0.0479304842602334
"FBgn0262543",-8.01832994661219,-0.298304867754917,19.1180196887216,0.00844682937079817,0.0479304842602334
"FBgn0266982",-4.4671472588134,-1.28811492340603,15.6087799746734,0.00844830466148607,0.0479304842602334
"FBgn0266906",-6.39005657362815,-1.67095769180979,19.1153934508296,0.00844908184555875,0.0479304842602334
"FBgn0029646",-4.58699152275814,-1.19319045730607,15.6071727327082,0.00845019368818408,0.0479304842602334
"FBgn0265074",-7.99138592204865,-0.332356529018512,19.1116684883831,0.0084522781499695,0.0479304842602334
"FBgn0265591",-7.88641592987025,-0.41266336076507,19.1036531383963,0.008459161806568,0.0479513078716275
"FBgn0085190",-7.88591315384019,-0.412277319755775,19.0985319506686,0.00846356413052638,0.0479580554204514
"FBgn0050099",-8.28361142033494,-0.0550857074435013,19.0907090927756,0.00847029522082975,0.0479660413757645
"FBgn0029730",-6.64067471124594,0.651303372409414,15.5859944105667,0.00847513863960955,0.0479660413757645
"FBgn0266955",-6.76772659267822,-1.38008902614593,19.0824499128922,0.00847741005516551,0.0479660413757645
"FBgn0036970",-8.7923923449835,0.422741354582828,19.0792996055824,0.00848012612662252,0.0479660413757645
"FBgn0002629",-7.35934224879176,-0.876388523155787,19.0772931501783,0.00848185666292462,0.0479660413757645
"FBgn0013467",2.29042875315325,3.03217721726287,15.578281133824,0.00848424856160968,0.0479660413757645
"FBgn0029977",-4.95584288835459,-0.844140746930285,15.5685143442095,0.00849580289630365,0.0480131843469757
"FBgn0027088",-1.09658703396049,5.17154445808823,15.5586796743117,0.00850745911441173,0.0480608672104735
"FBgn0052657",-9.36288305239364,0.964659691786087,19.0278590682435,0.00852465286613029,0.0481129661140575
"FBgn0032448",-7.49860446476691,-0.763975337616798,19.0262349058111,0.00852606417830709,0.0481129661140575
"FBgn0052651",-6.59398617579656,1.4804942430371,15.5427809971875,0.00852634842527602,0.0481129661140575
"FBgn0031703",1.20350139169327,5.23776147377369,15.5321223219169,0.00853904392860945,0.0481664015481933
"FBgn0267411",-5.92389421953051,1.99676114974362,15.5270967367585,0.00854503877865788,0.0481773983706352
"FBgn0031323",-5.76326305827641,-0.127127482577962,15.5231791386143,0.00854971590925666,0.0481773983706352
"FBgn0034397",-5.84163100981429,-0.101611927001429,15.5223774316985,0.00855067347680553,0.0481773983706352
"FBgn0083940",-6.24450002339537,0.312387178241048,15.5188680875824,0.00855486678870808,0.0481828427092419
"FBgn0266928",-4.75661913358708,-1.04715248822864,15.4947947482895,0.00858370734089845,0.0483145407041812
"FBgn0028645",-3.95222165666668,0.135060895097662,15.4939502354375,0.00858472148470918,0.0483145407041812
"FBgn0032003",-7.40820603512201,-0.836162146424987,18.952900853627,0.00859013759257915,0.0483268064788241
"FBgn0029955",-5.6908526613227,-0.23981757630514,15.4827023395915,0.00859824417386746,0.048354193506597
"FBgn0029807",-6.17131528792596,0.247332380381659,15.4729154615727,0.00861003388724985,0.0483755819283591
"FBgn0030595",2.58893576470826,2.18056387771124,15.472106407339,0.00861100949153513,0.0483755819283591
"FBgn0034454",-5.04083507430901,-0.803350046946283,15.4714780976774,0.00861176724704163,0.0483755819283591
"FBgn0034463",-8.42893362030668,0.0861742467492964,18.9231914326401,0.00861629149936253,0.0483827936731786
"FBgn0040651",-7.9590082210456,-0.344455492861547,18.9186380118893,0.00862031005054631,0.0483871614153034
"FBgn0267419",-5.75023883179995,1.53838702124559,15.4523468989197,0.00863488327699818,0.0484232548262467
"FBgn0037974",2.876137611587,2.04973146375162,15.4497076481555,0.00863807886128274,0.0484232548262467
"FBgn0040877",-7.62177421824197,-0.678238889277293,18.8971927007172,0.00863927238365022,0.0484232548262467
"FBgn0265710",-4.77225739053873,-1.01176944179118,15.4483587338904,0.00863971273572576,0.0484232548262467
"FBgn0026391",-6.09922647637263,0.139617468078505,15.4450279053269,0.00864374900302863,0.0484276984481127
"FBgn0050044",-6.3406756303911,1.23476370668786,15.4416968386444,0.00864778811766329,0.0484321546829822
