"","GRF.CxDf","GRF.CxOE","WTF.CxDf","WTF.CxOE","GRxWT.FC","GRxWT.FDf","GRxWT.FOE","GRM.CxDf","GRM.CxOE","WTM.CxDf","WTM.CxOE","GRxWT.MC","GRxWT.MDf","GRxWT.MOE","GR.FxM","WT.FxM"
"FBgn0031310",0.393137415444906,0.490964318804635,0.497199337312051,0.906313245993308,0.508918480035515,0.465144973053081,0.0499654829111628,0.122678353867253,0.999434219973619,0.346863846374663,0.250639204241856,0.329662431874669,0.301014521039308,0.649725818091138,0.23700927691316,0.178716246142461
"FBgn0031312",0.452580997827439,0.473129284518344,0.756009189246755,0.529232532455507,0.987392964589537,0.778808720723455,0.809211122006935,0.916994174300489,1,0.645326007641881,0.513454266203022,0.888254346496403,0.610291188058384,0.318452298201079,0.990979085616424,0.907480131676699
"FBgn0031313",0.887292473471643,0.936406853410109,0.535154147297382,0.767970081564634,0.987392964589537,0.733300498948092,0.445673056113346,0.423914140526815,1,0.73321296076775,0.956796694941664,0.0874300223842442,0.152109690299425,0.048898128330266,0.000209819081579025,0.04221293830337
"FBgn0031314",0.892810720326744,0.892672420781801,0.596583182886554,0.735523200961457,0.250158649849687,0.521146334059109,0.211476356618682,0.032372456449051,0.977436964601647,0.909783249518803,0.90032654321411,0.182439474411,0.778276000314227,0.732851557000705,0.204604338535583,0.143028122982509
"FBgn0031315",0.554596288950633,0.796833947528372,0.663423768300026,0.761238127907311,0.965591038324447,0.900900567267715,0.898385838110716,0.392171106447243,0.999434219973619,0.681612690303964,0.934521316328976,0.694520291587936,0.398494565640004,0.9865095197068,0.45811053595492,0.158600056450461
"FBgn0031317",0.839905273260867,0.575905978858108,0.801954738131094,0.975164730169115,0.0537559815637817,0.0104081312287205,0.208840504548526,0.736100075762576,0.814064453366918,0.392198362017937,0.823234229003577,0.107001432822702,0.46483230865867,0.936879609992367,0.00219479511867018,0.0236951901755164
"FBgn0031318",0.0678275809689585,0.656135543099047,0.525114163999433,0.87433372852248,0.590236762656841,0.115241629632538,0.169671596020973,0.297703757929682,0.965345253619981,0.764659423286648,0.845751201335379,0.946075075333053,0.756981940557781,0.750016471158202,0.000941892191308397,0.000109712398300398
"FBgn0031319",0.628597836353168,0.975708257110159,0.627040224556623,0.964534376154786,0.738863693238427,0.798010905837236,0.487471971334089,0.335021648297449,0.999434219973619,0.857052490297541,0.760887659780376,0.941316872938298,0.228634570122215,0.380882099815525,0.0104988769953473,0.0287645599294288
"FBgn0031320",0.392305628535813,0.695633053696077,0.324176356842608,0.828104732437023,0.0813780758606173,0.123869563852224,0.00902366275690957,0.52722720635976,0.918236729828772,0.376053261125507,0.722182410394148,0.0301096090450398,0.119952142311214,0.0191762421477306,0.0959749615981682,0.0871305956207285
"FBgn0031321",0.51714309568484,0.761886496301042,0.762993172264149,0.877286797494507,0.746294533590215,0.529256294052506,1,0.740641326238202,0.932129208734145,0.437796220356006,0.980764707432211,0.951449624451948,0.220635826447466,0.54272538908192,0.956861969054704,0.716930553667101
"FBgn0031322",0.0314714635025886,0.0966574559823908,0.988784012944133,0.944712681521747,0.0671037656697153,0.82812460204326,0.739789946199521,0.012787021693012,0.999434219973619,0.805939766724205,0.886548222681585,0.0518813991392334,0.953806033719063,0.209962285675587,0.767906954939566,0.464644095762666
"FBgn0031323",0.322431039519454,1,0.956886120937172,0.222105027108771,0.938518989473979,0.216785013736887,0.100486926944342,0.00168356588658251,0.999434219973619,0.367376585759234,0.631842054967829,0.063643331798058,0.973556896117588,0.00352380212904582,0.05,0.05
"FBgn0031324",0.474921723505139,0.0664977253695387,0.483226403579519,0.28143390747819,0.645148577976939,0.340736080628105,0.106245080560881,0.222277786767304,0.79819449046753,0.875020923350894,0.236942701804003,0.712277337182981,0.0853936472586044,0.318494159237856,0.05,0.05
"FBgn0031327",0.844872076329229,0.386173849062869,0.615067997353566,0.454572538644616,0.626814332299654,0.823986591769379,0.0328524937691697,0.208324032993664,0.164892240045587,0.919790199897115,0.946431285353493,0.142132983577333,0.00955577000304986,0.000428284703401958,0.0121731233014577,0.935350496886296
"FBgn0031331",0.954769084709951,0.723116436476914,0.987364928669714,0.932296983829698,0.706148005383111,0.714951593374294,0.257411723903586,0.113506035016502,0.999434219973619,0.660436013558908,0.983392280808108,0.916391212944311,0.587821427074581,0.739056384309176,0.05,0.05
"FBgn0031332",0.0627844478443493,0.940980241281067,0.988784012944133,0.75348815082353,0.73331543055373,0.0235595630456771,0.746264125435773,0.00163891593385486,0.999434219973619,0.666661002837492,0.938293544501689,0.116140183469084,0.368222002569804,0.109777838141434,0.05,0.05
"FBgn0031333",0.650342341538213,0.803766616781123,0.461490242889493,0.327215686170858,0.61763467919411,0.872213611446753,0.142513813039134,0.00605648218093863,0.999434219973619,0.494474974603953,0.957891085778244,0.172148684189114,0.853326884638267,0.0553855655375901,0.05,0.05
"FBgn0031335",0.146298975907949,1,0.105045038637091,0.307696198470834,0.568117407807476,0.792564938706942,0.485201875194769,0.000502356280097724,0.98847232088096,0.228235373130172,0.634124367657393,0.379465210722858,0.270583626812138,0.191793761193069,0.05,0.05
"FBgn0031337",0.682156147278364,0.632638716336193,0.707375141823107,0.922830813901999,0.177837700688829,0.792564938706942,0.512466904110113,0.207223809266384,0.812653804091664,0.663410877410429,0.958620744348478,0.716972093551341,0.967348136080621,0.175758080998133,0.05,0.05
"FBgn0031343",0.0183851429523928,0.335183639246429,1,0.593651099702498,0.00854048080567868,0.814222757569674,0.74870390247219,0.0328077264540879,0.999434219973619,0.35918876085133,0.949750016880297,0.351774439492167,0.117707857208511,0.109509640344669,0.05,0.05
"FBgn0031344",0.718154158763272,0.180110203525685,0.221990473337682,0.29946702776013,0.00341609872494988,0.22789586878874,0.997276434200781,0.194180319936409,0.999434219973619,0.334859533756163,0.607093589637051,0.157082216052621,0.217301131630057,0.86741924575765,0.00215369843028992,0.725197643454359
"FBgn0031345",0.233954191520158,0.943701593712071,0.150579603918993,0.426542286477996,0.734623965694542,1,0.747154491559314,0.000926331751922441,0.603683183750917,0.284018660684395,0.556725803004932,0.14989662918045,0.595964790422163,0.26252020828969,0.05,0.05
"FBgn0031347",0.00158101091140182,0.328410751463309,0.849232144497604,0.993590983189137,0.0938923568052814,0.103956571408402,0.786659404853524,0.00282372179283013,0.965974884523757,0.360149963327723,0.944592578249344,0.314342388855719,0.585402287716495,0.609509283455744,0.05,0.05
"FBgn0031351",0.834841143291114,0.692061371010714,0.924057784608971,0.942314599593229,0.269463370013103,0.60938514000129,0.86062509003027,0.893829155713434,1,0.104375648212356,0.246918035396392,0.714024229121057,0.0927658112872186,0.232966737610933,0.05,0.05
"FBgn0031356",0.263379511439111,0.921695277429507,0.962270267190948,0.863149195441229,0.824093090388964,0.144609919926053,0.738925379605112,0.174788938534969,0.999434219973619,0.999735867346855,0.693953660179848,0.657424596779317,0.104427166699559,0.720526882507896,0.371989567711828,0.268847585083122
"FBgn0031357",0.965786289078519,0.785177748618578,1,0.985317777309321,0.753627769097868,0.852329410934163,0.90118333621938,0.700508846836759,0.999434219973619,0.972479007138262,0.416012229132837,0.520392614903363,0.35680441180097,0.369799788862042,0.524401428959699,0.0484181858219551
"FBgn0031359",0.858866470816331,0.963447345156255,0.589756737326751,0.448703103295942,0.81722363562717,0.968998915326001,0.600466556734051,0.493061198705263,0.948442764105172,0.784688826081905,0.169812280142515,0.97522515714953,0.34501402062305,0.259849425937349,0.0155240521623662,0.00566949888020837
"FBgn0031360",0.868917234892493,0.902604616045571,0.06520436351412,0.355068163733244,0.00058514544185997,0.162779151193085,0.00714810675491999,0.632555943022672,0.999434219973619,0.200609045025339,0.274632073308872,0.178650738055344,0.931375615866205,0.980709480913315,7.46366400905542e-05,0.582068214321881
"FBgn0031361",0.581092792650707,0.662912908997845,0.18669927705786,0.415148547697839,0.222776041398965,0.47585469086118,0.243119826360166,0.108590144151127,0.63213554527985,0.67648286386373,0.998239928154478,0.118876580369021,0.49498294497848,0.828481669742884,0.0665552953304437,0.0580540307021544
"FBgn0031364",0.435080430095748,0.975708257110159,0.480097885893316,0.494089520452716,0.433965113581575,0.475659859206449,0.992936845790438,0.0762654828376261,1,0.776627324648276,0.251803067457245,0.473494870125024,0.756981940557781,0.0200605025472104,0.05,0.05
"FBgn0031365",1,0.82463445999378,0.90146679218793,0.668710949160333,0.970932753220795,0.870580181139786,0.994710087604213,0.466458811807379,0.960671048894441,0.986571889610434,0.911898401434206,0.701593887719376,0.28031559343107,0.993948006569812,0.05,0.05
"FBgn0031367",1,0.835487240494381,0.537445872347853,0.676168758847277,0.925764650432512,0.649395141049791,0.982945168849078,0.0795127323006793,0.98014115169433,0.650797489429819,0.902864701703039,0.895376356763358,0.520997715736743,0.709023785868129,0.05,0.05
"FBgn0031372",0.0694037689046599,0.873206681399247,0.0333229915803718,0.100752043101248,0.202219907805969,0.597017514780684,0.199268876039214,0.00111508331840975,0.999434219973619,0.433681415413606,0.9546240604917,0.365821314270915,0.20670561803555,0.167978979381699,0.05,0.05
"FBgn0031374",0.461242464509165,0.853113131781248,0.482602179991569,1,0.72570906100125,0.766371240360893,0.306461076792354,0.139024140264119,0.981286437845324,0.600560370108644,0.801795819733557,0.822520685405945,0.454638014298208,0.812417895753942,0.897767897324406,0.914269685923805
"FBgn0031375",0.370040860236238,0.363126812707569,0.588379030431332,0.701133206363409,0.0441413611309656,0.750126281500175,0.913679058524503,0.031304410006379,0.562242674151183,0.471354022367429,0.765015414525243,0.742905905922107,0.196390958963255,0.218339558467598,0.05,0.05
"FBgn0031377",0.325723841194578,0.754796959905505,0.642020711485323,0.957676349106495,0.361034283237601,0.174272738006867,0.881932712401869,0.0157603612413158,0.999434219973619,0.980984552349098,0.918726432281222,0.177088600287127,0.433494587797925,0.167107444264144,0.122164618692965,0.165578208620533
"FBgn0031378",0.654912966667156,1,0.466238457993721,0.871367537277934,0.387512711417386,0.724556842958853,0.537367890939946,0.000691310211424823,0.924418221130972,0.282061921837824,0.678006736275867,0.0886469790907134,0.764700258641915,0.0792686872979006,9.94346585133411e-12,2.09109004512638e-11
"FBgn0031379",0.222902163371636,0.649004574437709,0.195310285094294,0.574601667314661,0.323401682643364,0.454673340860054,0.177647584582346,0.0194049365509069,1,0.539745067095211,0.830429545575258,0.715203014343217,0.108423354577039,0.313501636997759,7.17392392456e-08,7.45092041714226e-07
"FBgn0031381",0.388572031259325,0.86499977471299,0.849508878136786,0.812228247732112,0.566724891323513,0.645087953652164,0.45843309825691,0.184609310284502,0.999434219973619,0.61512006735001,0.951131678477319,0.181463821549957,0.65214621673902,0.168965320842986,0.00491987719164611,0.000786350890726652
"FBgn0031384",0.132451103956886,0.575905978858108,0.276070272617722,0.595392249205868,0.534443147654468,0.382648985906046,0.281662487142195,0.462541734716883,0.98014115169433,0.955230503048125,0.876385436648731,0.558058908784695,0.965927346521517,0.793100949585825,0.581223644810873,0.0225199064339583
"FBgn0031388",0.00608779377742262,0.599771150137507,1,0.945975453510301,0.118121841538072,0.481792148082762,0.709397650254858,0.00227247625339581,0.999434219973619,0.654386714922094,0.561382872694091,0.751134826894642,0.0110012875931092,0.103706804247005,0.05,0.05
"FBgn0031389",0.608994103316037,0.904432563828756,0.0546105401668811,0.379639289468294,0.0159008760964285,0.41351358226163,0.243847201041564,0.575682331962102,0.960671048894441,0.359781073214777,0.818852937566855,0.367734027068708,0.464901761213776,0.802516453157686,0.0105889188124127,0.935407053109223
"FBgn0031390",0.794491685887208,0.952888753627482,0.175609959081314,0.446737517661761,0.0154916388494476,0.198804478773903,0.119944119548585,0.395175962711201,0.814567405559678,0.568509332290449,0.60984952485357,0.580644741924592,0.585358384095487,0.0108680030801303,0.60022774895627,0.022384821340771
"FBgn0031391",0.62907934074569,0.654147043026381,0.669058725810412,0.844907761901313,0.441812189964791,0.460203397885548,0.102749845648734,0.716237949397009,0.999434219973619,0.927605301717554,0.888518458922644,0.144491320449817,0.0555990670378082,0.0426477552781278,0.0958649823477686,0.0299023194335145
"FBgn0031392",0.954769084709951,0.995315683741429,0.679408696435544,0.987829017444688,0.136448628458558,0.455635671080032,0.0666296436669932,0.0141664063044594,0.999434219973619,0.301309752883294,0.919108141370951,0.870978170260835,0.334930564508436,0.870905891883507,8.5482399060176e-14,9.30510175796717e-13
"FBgn0031393",0.915576092914135,0.931472884535712,0.809497982035683,0.327520183730535,0.300833850832038,0.429945485180878,0.648189311433088,0.653892816487988,1,0.383981888017618,0.992256575441984,0.637748043324674,0.8835881449486,0.629749418248159,0.05,0.05
"FBgn0031395",0.681167000934341,0.769446148295993,0.703464905257514,0.645034588346217,0.202075954095097,0.220956397136288,0.988575406296573,0.424893285067594,0.999434219973619,0.681512970685665,0.729673315542685,0.27731673000616,0.234480972902391,0.988127847243875,0.593689033447553,0.239178432496443
"FBgn0031397",0.050637979462641,0.7233876555148,0.517114376772954,0.580455080320396,0.0460711464056054,0.61029546464976,0.011794154044633,0.973313615314153,0.997752410141593,0.275784584004248,0.82572389209397,0.0824768798642511,0.837574288739075,0.0762928432448663,6.68601895253632e-05,0.000732916950179201
"FBgn0031398",0.777531507226791,0.925369617734724,0.934473690737404,0.745876799107443,0.699686573698735,0.589257772009911,0.135183950002951,0.0836787442637169,0.999434219973619,0.749354155076914,0.964526451420001,0.347432740741222,0.969239676332707,0.350562589298216,0.0295800721985026,0.0762503788457993
"FBgn0031399",1,0.8699775454841,0.47759119066214,0.8359332996444,0.873160331574496,0.627783093997884,0.790230258842248,0.883865341836904,0.999434219973619,0.764659423286648,0.982471108762451,0.753948545126285,0.551438346708899,0.536821326040631,0.348881517213147,0.0900231059350168
"FBgn0031401",0.135423060661831,0.940980241281067,0.194263304975339,0.489574185368684,1,0.961177269950914,0.456978647623838,0.317942893450685,0.999434219973619,0.991670396573037,0.943990330712643,0.0929006409631041,0.492838450685719,0.264726634671137,0.00199582895332517,1.17102658863958e-05
"FBgn0031403",0.592550898830796,0.768199022807408,0.261763266521243,0.882860518321566,0.553397058171428,0.991106757285656,0.235350154853382,0.515074380815413,0.98014115169433,0.92828233218422,0.977926584822144,0.892257759371333,0.83428683998852,0.763085926735348,0.259086979807352,0.960258308832185
"FBgn0031407",0.115862196396242,0.573657225809402,0.787189261071692,0.965211031177262,0.588118295433187,0.65236806832958,0.783322444363975,0.0123438996329726,1,0.247377114940909,0.811728566788177,0.817522031708291,0.705469686213779,0.365359313941128,0.05,0.05
"FBgn0031410",0.0727861237860113,0.980045855480707,0.638212235920262,0.916365655921498,0.338387842985992,0.954628888880473,0.479274352293115,0.00514736648545082,1,0.413283142579097,0.75045165346168,0.272957738334445,0.742187242446922,0.0549797028725921,0.05,0.05
"FBgn0031412",0.574939060441041,0.925369617734724,0.425283486790358,0.780672561975822,0.334880961882696,0.519670148702996,0.298293249428826,0.519721923789194,1,0.26658088661021,0.841942739058198,0.855249936579434,0.560010599777519,0.535804513358884,0.05,0.05
"FBgn0031413",0.691913701198024,0.978557256432508,0.954527749344746,0.978996224019629,0.60656753505235,0.994943979681632,0.580696963263253,0.430926945086294,0.86875929819125,0.764659423286648,0.830235415811979,0.238857908894652,0.991215061906781,0.859725179584147,0.936431703694064,0.671833697534909
"FBgn0031414",0.580325606359461,0.845066550941889,0.148940813319291,0.577668016423436,0.321654276042233,0.290578929464122,0.884420360055391,0.450596052139739,0.944099871340037,0.802864862154191,0.965388190159372,0.410045544537691,0.630342271025974,0.981310316859066,0.05,0.05
"FBgn0031417",0.954503119478234,0.915199409627209,0.0858521220665237,0.942314599593229,0.738045909482649,0.121569337031777,0.850689464261124,0.256868900224166,0.999434219973619,0.104816921684774,0.789387777867542,0.586818167569676,0.00109650231565185,0.158145539644982,0.0998674606495297,0.685005899719923
"FBgn0031418",0.00607805365895024,0.450250992682298,0.052177562703128,0.363836696903889,0.753627769097868,0.425442886831889,0.73450058147967,0.00626410539149031,0.320150530090011,0.00730957719326182,0.628467717360456,0.553310341822413,0.236598190904264,0.778017673348432,0.253609377113482,0.939615914902286
"FBgn0031420",0.93467649650296,0.960713819562165,0.856636806940675,0.72164766057296,0.341104564235962,0.645087953652164,0.81641942385392,0.16085334204102,0.999434219973619,0.919770499827649,0.863444808905302,0.86572405247395,0.256721091397609,0.628048539802278,0.656576603168786,0.509072034579359
"FBgn0031422",0.513555657389216,0.240651120548105,0.680417771260657,0.58238111545237,0.362537481957777,0.85662030869792,0.091308753554381,0.746214692285539,0.999434219973619,0.539163940444533,0.927821426281058,0.305328082319159,0.944240215346364,0.280234786924334,0.05,0.05
"FBgn0031423",0.213050278980239,0.964330024142713,0.0114542658713085,0.247086410900745,0.220189380369811,0.00164929182292052,0.993864417615346,0.000552401238463523,0.999434219973619,0.0818125490900269,0.644653338519342,0.242552124689179,0.839005098101529,0.0933558969298555,0.05,0.05
"FBgn0031424",0.774650927803832,0.786717687974279,0.737014811854826,0.643260362423645,0.428621309754986,0.991740433492103,0.718592428323216,0.0711162970503347,0.999434219973619,0.261022726683176,0.521443455054708,0.222523838549052,0.205675458320412,0.580060697848503,0.800540488718396,0.0188368131278362
"FBgn0031426",0.485351752272208,0.0331203820547369,0.0823759193893974,0.657468226230849,0.00635921802514468,0.91529122837317,0.814931104890141,0.619432236020066,0.00110754247435673,0.783148758466018,0.189973651070547,0.340906300696354,0.956976334702872,0.00231221735691352,5.19449952973945e-07,0.173578978835044
"FBgn0031428",0.384454125791064,0.975708257110159,0.565280717471779,0.76000213634442,0.84927306222534,0.679972358349651,0.728158025876377,0.107560386273061,0.939115282760947,0.741604724200847,0.958554153468764,0.448524807727354,0.939892582045035,0.14095639023175,0.0262002923934366,0.313796572154077
"FBgn0031431",0.423045651983422,0.33722767696371,0.976093271460708,0.934028593866397,0.376406334912994,0.998176181825823,0.787984471093306,0.0419894377214152,0.999434219973619,0.76023879982314,0.84806181911278,0.803834414492778,0.337159008423489,0.797277094302296,0.05,0.05
"FBgn0031432",0.154168921968492,0.94782884477763,0.0286212627571105,0.391741883725139,0.970177809212535,0.382183063876994,0.116951922935956,0.365239180514801,0.920258374404634,0.392198362017937,0.0728375259326788,0.624250371881549,0.428969263062118,0.0358431431632756,0.0369409942880822,0.0057372305664188
"FBgn0031434",0.764391396487986,0.791792605814055,0.176245339304563,0.555295062984348,0.29045027007981,0.521963721766843,0.81291568006541,0.502107125523379,0.98847232088096,0.476323155127762,0.859421652193801,0.135353870829422,0.961507790790588,0.561498946600909,3.17139375431404e-05,1.74181949043536e-05
"FBgn0031435",0.919792032011095,0.969140975935746,0.779639534016332,0.609879538755337,0.549628084956797,0.474802229815242,0.851296700194204,0.553296876664375,0.347911878061856,0.202594221723176,0.403915161605753,0.961343981646245,0.263237118969905,0.687265493716808,0.05,0.05
"FBgn0031436",0.934965180238728,0.986016298663874,0.221990473337682,0.740882188219819,0.997956423883814,0.16936709660615,0.539430226886065,0.331080379231368,0.960671048894441,0.853212534646734,0.444544881946113,0.104220695660615,0.31619471133627,0.804486292082397,0.707190856911432,0.144806834658418
"FBgn0031437",0.203235225215858,0.943701593712071,0.78990279105475,0.868898778551222,0.86901521586834,0.063010818097725,0.379844053390845,0.190288319074796,0.98014115169433,0.501515271365942,0.446175361353474,0.627104400098047,0.487052297986388,0.212435602028129,0.403027124731153,0.584875196599403
"FBgn0031440",0.0216269599031271,0.813151572388211,0.638212235920262,1,0.504988282261168,0.485535823825559,0.881932712401869,0.00439161729055999,0.98014115169433,0.547430369334773,0.792264671853421,0.378363986069251,0.384697040566122,0.350562589298216,0.05,0.05
"FBgn0031441",0.8848565481859,0.788618392776773,0.468606985081008,0.606054340044651,0.46137534211404,0.914860797395963,0.622188712282413,0.254172859423723,0.999434219973619,0.766885477263416,0.946431285353493,0.758577864848041,0.301653823159893,0.917295988789366,0.05,0.05
"FBgn0031442",0.115862196396242,0.835259918940608,0.984925671606322,0.537420681522956,0.0830829778153848,0.954628888880473,0.731248695875258,0.00285019401128813,1,0.39557039400819,0.971247581573109,0.246208800502992,0.624248483789822,0.197715159365436,0.05,0.05
"FBgn0031443",0.4188789586685,0.695463787624583,0.430911672515555,0.643880034103307,0.616276779448952,0.65236806832958,0.329922905106266,0.000552401238463523,0.999434219973619,0.200802355260308,0.460908448002232,0.122275317138783,0.750322595382977,0.0108391401677931,0.05,0.05
"FBgn0031444",0.592557609248169,0.925171001600224,0.812389743912389,0.555603658122381,0.709800179760846,0.954628888880473,0.471825400692929,0.0383556579323294,0.999434219973619,0.495757321997914,0.993851863434937,0.951687305685185,0.455931045726784,0.811864045741308,0.05,0.05
"FBgn0031446",1,0.780242291434708,0.822850267278204,0.978751917697668,0.342769724659606,0.49353907728096,0.595957737921661,0.826933449703603,1,0.627329381114893,0.758533210525237,0.827965150064576,0.271810611614713,0.731553471034045,0.05,0.05
"FBgn0031449",0.412806950789185,0.195019433626108,0.291633873047669,0.707689394011245,0.842335916843676,0.0193609467595042,0.281077203496609,0.179662202509255,0.999434219973619,0.591688243086124,0.823673133024175,0.916682448194843,0.0478970956085203,0.464995218347755,0.155997523014668,0.0973042235175741
"FBgn0031450",0.474921723505139,0.963447345156255,0.264599294205766,0.631358103036451,0.242416673982804,0.51966905180292,0.415507964908138,0.843769371023109,0.981515171539699,0.752860066888471,0.551963175523133,0.635068695925898,0.851161032738497,0.965823005745183,0.0431571205314345,0.00247931765558286
"FBgn0031451",0.492010282693344,0.892672420781801,0.510921705955075,0.831177053561192,0.272645148168843,0.28548936084307,0.73387711007436,0.00170320763794382,0.999434219973619,0.264183539712928,0.861531214825673,0.301301082586687,0.632748413064351,0.270347537220755,0.05,0.05
"FBgn0031452",0.325585763015199,0.951619852468333,0.517114376772954,0.267930304120224,0.137910906791143,0.840393766580582,0.790163865611765,0.470742265517545,0.98014115169433,0.743253844201722,0.845454815640099,0.54887745665386,0.662556627140881,0.742079083226563,0.0425911185616227,0.427709511181447
"FBgn0031453",0.426925783164158,0.277134539004433,0.627103665602062,0.694099759920934,0.807998449634283,0.643926860171575,0.465309089327933,0.106056533852257,0.95446089147358,0.829810352346966,0.978876270077507,0.9979753010375,0.0921360554395425,0.543283214577615,7.98177754138551e-05,2.39417639734251e-05
"FBgn0031456",0.759124447536298,0.914125569743878,0.191693283318446,0.636819756798385,0.072312584340842,0.498760926081245,0.0678713893086455,0.0933965589732323,0.98014115169433,0.769672129916548,0.74677347547266,0.345808065384513,0.977870204048992,0.307310024705002,0.472240468502877,0.0246721728943441
"FBgn0031457",0.760308265182719,0.943701593712071,0.0788672364631176,0.555265578609359,0.338233746429049,0.687657992749819,0.644509175004248,0.353114949293319,1,0.345882520509797,0.803367376984309,0.445144919178663,0.220470044118917,0.762251697940261,0.00800836699908114,0.00179988953768368
"FBgn0031458",0.344519776294878,0.0973953610350132,0.120065085744062,0.410229759009586,0.255483978467137,0.707219387287393,0.0110420644119994,0.906062617914948,0.899567292091178,0.747325542171648,0.693953660179848,0.606822170812155,0.880541018959675,0.504104795514727,0.434856292774706,0.0656541258607377
"FBgn0031459",0.405415340958688,0.973468278248229,0.486944296707978,0.58238111545237,0.910897628833967,0.995141758525224,0.390107679627021,0.884848903744161,0.999434219973619,0.982056658958387,0.722182410394148,0.678657135108234,0.761529566200519,0.569421081396238,0.569390675385051,0.364496183497348
"FBgn0031460",0.40727368643811,0.995370921432166,0.610591120186234,0.665935887614812,0.504988282261168,0.349068742693972,0.891892294728359,0.281430111295682,0.999434219973619,0.609167649194647,0.632671267398009,0.525899536050239,0.706942035478157,0.926409286909916,0.05,0.05
"FBgn0031461",0.492010282693344,0.60469617214271,0.168161921673893,0.555265578609359,0.830443225870289,0.0456500425477499,0.688540476225984,0.152951395338847,0.999434219973619,0.262798414793215,0.863444808905302,0.926478895979962,0.932803999713534,0.918637816285255,1.76325015028297e-05,3.32770012485824e-05
"FBgn0031462",0.0632153670783574,0.655033623530051,0.320704583426495,0.976973416372641,0.187392233493249,0.130858994869891,0.553380075835539,0.00398275603590876,1,0.546277255344092,0.968120588397728,0.178159172513232,0.64684849401486,0.208912176198167,0.05,0.05
"FBgn0031463",0.0773585680913566,0.868152141519872,0.271115419370286,0.70635816361133,0.411812442004384,0.0378872431572783,0.393223196783223,0.0530597029093281,0.999434219973619,0.856989251530436,0.813434330345861,0.777822121876862,0.1083517187794,0.991347570536295,0.05,0.05
"FBgn0031465",0.682156147278364,0.975708257110159,0.517114376772954,0.555265578609359,0.955259240907366,0.262358741569776,0.273022183659816,0.0175436331399643,0.83093878129002,0.750809843286688,0.42559735664904,0.0738269140643463,0.446021589517603,0.679347447059055,0.05,0.05
"FBgn0031466",0.0719679127699906,0.918752624160726,0.156900681038536,0.520754629228673,0.502496402452374,0.36538798591138,0.626042310424158,0.740131779327723,0.894006086734813,0.946354736451076,0.852661843226021,0.781965882636677,0.649332910409892,0.433306776025679,0.05,0.05
"FBgn0031468",0.339194866773634,0.948782020844775,0.602061576083326,0.938187823254339,0.954902605110615,0.138735123503028,0.996787019314462,0.679428272209417,0.971434255931568,0.919177968399326,0.305585130082488,0.213538353633741,0.547813267366449,0.66144415956659,0.280203317480254,0.0159106910675596
"FBgn0031469",0.740660153673133,0.793071790442916,0.98064747097565,0.665935887614812,0.435108507139682,0.825693489053085,0.320276241531414,0.354703392645141,0.999434219973619,0.737419196567926,0.813186328495447,0.745903781418187,0.375165893819802,0.689677256152078,0.05,0.05
"FBgn0031470",0.858777673839996,0.476533408512627,0.960468957383867,0.78659796833894,0.216966982576217,0.184363645115,0.580353334733424,0.0269604690369404,0.42117300459551,0.82900258244915,0.454551144418682,0.885475764063319,0.0178786510374679,0.00375581769785418,0.466508510466602,0.0179753083499113
"FBgn0031471",0.514139526032196,0.994891844124114,0.594459280899515,0.32776660794279,0.32597074050712,0.820722019905782,0.761338490942914,0.156439388848183,0.838685861483921,0.97309571380605,0.854282364427284,0.51472514625409,0.0537432956650587,0.0318511749936814,0.04157640326143,0.864156739275486
"FBgn0031473",0.120642664410071,0.638431584100421,0.835451087245974,0.811253125317724,0.206312638144815,0.640932689614652,0.998036595496479,0.000360816000900455,0.354953875182353,0.600417617660044,0.905035550406953,0.026775674455163,0.436947888519478,0.870568570384567,0.05,0.05
"FBgn0031474",0.330778044522682,0.769446148295993,0.639715185327342,0.410706691858907,0.0739986089125593,0.915935490769458,0.943221476531622,0.0261588378021252,0.999434219973619,0.692240393106999,0.984001834778225,0.433964539315494,0.616502173608106,0.232180104445851,0.341347511485687,0.00971325321858944
"FBgn0031476",0.0678275809689585,0.358863354394162,0.666154691628386,0.872226112993435,0.531018831487609,0.640239107916304,0.698229688723617,0.000508036252650782,0.999434219973619,0.268652502029883,0.875022584185767,0.124810985961529,0.571135199900406,0.0644847402375944,0.05,0.05
"FBgn0031478",0.133121141024484,0.935801877520848,0.0365528257052775,0.291502850502365,0.414395254075386,0.991027622880687,0.365884379432869,0.0999774547829275,0.999434219973619,0.137870573729067,0.819117602368772,0.514820404823495,0.270480902275404,0.098990391736921,0.0118749337993499,0.610671867804418
"FBgn0031479",0.829519012736658,0.943701593712071,0.122816872056485,0.880456448285971,0.507276958514034,0.605745103559838,0.132262214177506,0.283287632756845,0.950709333910398,0.802187349436195,0.843165370663339,0.148179357239265,0.410870814046212,0.233742026819794,0.828057052155844,0.717453681373337
"FBgn0031483",0.666106857421629,0.490086815293695,0.676995623378017,0.803038678901082,0.0636171656301372,0.475659859206449,0.730730181448831,0.00949491223620696,0.999434219973619,0.770954550839047,0.810561969386658,0.236465680432521,0.00389002910061785,0.0362779704475744,5.62627625665545e-15,1.82051737490981e-14
"FBgn0031484",0.913510672667052,0.801929120780827,0.00902249427375392,0.324079091542375,0.0194089396409594,0.718703949624013,0.0395220007388882,0.746039219506703,0.992832732248201,0.667933180967934,0.993649117187177,0.285210301009062,0.471931082197833,0.565271296818108,9.41568309485954e-06,0.00265834156304422
