"","GRF.CxDf","GRF.CxOE","WTF.CxDf","WTF.CxOE","GRxWT.FC","GRxWT.FDf","GRxWT.FOE","GRM.CxDf","GRM.CxOE","WTM.CxDf","WTM.CxOE","GRxWT.MC","GRxWT.MDf","GRxWT.MOE","GR.FxM","WT.FxM"
"FBgn0000077",-0.19060266981731,-0.19693445210606,-0.146089762588473,0.150124197823407,0.172083299148672,0.127570391919834,-0.174975350780796,0.317614770952305,-0.0569413771248293,0.151467243095471,-0.0626429554293011,-0.0476072518606135,0.11854027599622,-0.0419056735561417,0.657231303728321,0.437540752719036
"FBgn0000078",-0.0961535494740053,-0.475752388731863,0.0529179200679227,-0.0324283136078994,3.22424419114185,3.07517272159993,2.78092011601789,-1.83423439555986,-0.49378570900889,2.72364868213995,2.87279338732786,4.82382286965725,0.265939791957432,1.4572437733205,-0.31198064229118,1.28759803622421
"FBgn0000079",0.784459119437004,-0.435265516023586,-1.13876533404198,-1.55953338252886,1.36591882211612,3.28914327559511,2.4901866886214,-1.16295744617446,-0.541825045194295,0.945413949916303,0.718112108385994,2.74636706290978,0.637995666819014,1.48642990932949,-0.280067538532687,1.10038070226097
"FBgn0000083",0.061342578168353,-0.160248593504519,0.0316199995894238,0.166277287201473,0.120736033111834,0.150458611690763,-0.205789847594158,0.111065761617427,-0.0603084267484051,0.0336543842313995,0.148792444307425,-0.143579747398808,-0.0661683700127808,-0.352680618454638,0.635398018377906,0.371082237867263
"FBgn0000084",-0.113239688658944,-0.200586686199205,-0.13824752879611,-0.140824632014098,-0.121778959586331,-0.0967711194491647,-0.181541013771438,0.0611788564318825,-0.0976740429758413,0.0728798420818261,-0.116963853544889,-0.154729624722967,-0.166430610372911,-0.135439814153919,0.590993749924749,0.558043084788112
"FBgn0000092",0.245391385987402,-0.31378602258641,-0.409812125781826,-0.375763020760704,0.398145896620217,1.05334940838944,0.460122894794511,0.342186335599729,0.27348958643131,-0.0698469040008579,-0.708109469618337,0.107685664904553,0.51971890450514,1.0892847209542,0.117863273875398,-0.172596957840266
"FBgn0000097",0.330412680921307,0.434384747815171,-0.795095518013316,-0.788663843728906,-1.07467229506806,0.0508359038665638,0.148376296476017,0.688528834680899,-0.1176683441176,-0.124360086544249,-0.319219190625845,-0.260200659108573,0.552688262116576,-0.0586498126003282,-0.0704773219157881,0.743994314043699
"FBgn0000100",0.0685914172798333,-0.0222818257741157,0.1914759754389,0.112596656812332,0.0364626310732021,-0.0864219270858645,-0.0984158515132457,0.305949470317479,0.035087662133357,0.147293855974261,0.0280046975167165,-0.111540752091134,0.0471148622520839,-0.104457787474494,0.482004891167545,0.334001508003209
"FBgn0000108",-0.0698005927489975,0.2484720091035,-0.407880812765958,-0.214398481075726,0.0841759873150437,0.422256207332004,0.54704647749427,0.348045387549137,0.253197625924068,0.220594190735538,0.405694436374798,0.571359358803758,0.698810555617356,0.418862548353029,0.214353288535443,0.701536660024158
"FBgn0000109",0.0554453121696535,0.0566173749243197,0.360726952624702,0.0531156703735481,-0.0663200454332053,-0.371601685888254,-0.0628183408824337,0.122139851301128,0.130383132125063,0.0507738832228162,-0.325636664707047,-0.44761536007275,-0.376249391994438,0.00840443675935998,0.738625827960678,0.357330513321133
"FBgn0000114",-0.139412775717224,-0.103160405008628,0.00913346896069644,-0.0465620175332189,0.0660446126568499,-0.0825016320210709,0.00944622518144067,-0.41612971172326,0.00755654389878913,-0.14971994296605,0.0344707694862794,0.0850541286155546,-0.181355640141655,0.0581399030280643,-2.1820289190553,-2.16301940309659
"FBgn0000115",-0.159987980889712,-0.0373029739541346,-0.0959161313110323,0.0220595213968376,-0.106159496680551,-0.170231346259231,-0.165521992031524,0.091497847048215,0.0724027933460457,-0.0785847092789728,-0.131787680070766,-0.178165285094079,-0.00808272876689139,0.0260251883227324,0.334652147078463,0.262646358664936
"FBgn0000116",0.427285272346543,0.183053311341794,1.32836288361849,0.802696749115377,0.88705838578505,-0.014019225486897,0.267414948011466,0.410989288578874,0.0984748274947031,0.632662310745144,0.277762492964144,0.00456826486303415,-0.217104757303236,-0.174719400606406,0.434643488266158,-0.447846632655859
"FBgn0000117",0.0431292939819234,-0.0571570386693539,-0.286524450213137,-0.238461413441765,-0.466645570802398,-0.136991826607338,-0.285341196029987,0.52890895036519,-0.0503629052001038,0.00269910720903663,-0.133078876587147,-0.330989075814399,0.195220767341755,-0.248273104427355,0.317635200568548,0.453291695556548
"FBgn0000119",0.170953686572595,0.056268892308557,-0.135820305007326,-0.175517132754233,-0.47730168267835,-0.17052769109843,-0.24551565761556,0.548534222706992,0.109711567876199,0.322575524923544,0.147746261735373,-0.038692003801363,0.187266693982085,-0.0767266976605375,-0.0691078439497389,0.369501834927248
"FBgn0000120",2.40155117797566,0.768136843669082,-0.812369558113116,-0.728840056594889,-2.60051287622925,0.613407859859525,-1.10353597596528,-0.121045010183311,0.000246105560075023,-0.136235747861783,-0.309894137542723,0.351404616645192,0.366595354323664,0.661544859747991,-4.30209243826899,-1.35017494539454
"FBgn0000121",-0.705370504111474,-0.699548093528235,-0.408869178165972,-0.489435315905402,-0.0904834416122045,-0.386984767557706,-0.300596219235038,-0.697896738566375,-0.269787100954156,-1.42216876349411,-1.39064537551236,-1.59701211354543,-0.87274008861769,-0.476153838987224,0.488278950793684,-1.01824972113954
"FBgn0000137",0.214139014463573,0.174206135885054,-0.684008727712773,-0.140704819577153,-0.496021779508883,0.402125962667462,-0.181110824046677,1.06959284010488,0.713639462211128,0.701937165967699,0.31351662544167,0.061788846658945,0.429444520796125,0.461911683428403,0.624685617176591,1.18249624334442
"FBgn0000139",0.117945193108936,0.0932401397304128,-0.0941794590740639,-0.0171789718689345,-0.238316471745341,-0.0261918195623413,-0.127897360145994,0.0815736311438077,-0.00927667626477519,0.0605339184023288,0.0877688206265032,-0.0882205084300776,-0.0671807956885987,-0.185266005321356,-0.169447136736361,-0.019351173421097
"FBgn0000140",0.00554266015980367,0.0772660094504118,-0.172064305751065,-0.10213725625405,-0.398874320373771,-0.221267354462903,-0.21947105466931,0.0680247612978657,0.0604970254923191,-0.00227833748955059,0.183996228776859,-0.189641273628763,-0.119338174841347,-0.313140476913303,-0.799885553587625,-0.590652506842617
"FBgn0000146",0.234532322719803,0.220463879270947,-0.527570595173422,0.14050194051411,-0.286379705132571,0.475723212760654,-0.206417766375734,0.133132380989611,0.00795009130483831,0.61602292716196,0.404094591126201,-0.227233794860233,-0.710124341032582,-0.623378294681596,-1.99528032583443,-1.93613441556209
"FBgn0000147",-0.0837816712300471,-0.136606877387167,-0.277367471151481,-0.0035677928934795,-0.452988281491646,-0.259402481570212,-0.586027365985334,-0.218938275982939,0.0221671903292688,0.0289192658487934,0.188099953819693,-0.178155990929897,-0.426013532761629,-0.344088754420321,-2.46591869605075,-2.191086405489
"FBgn0000150",-0.176365397133661,0.0684082321016162,-0.0205194449720275,0.102960751289504,0.0128613354025314,-0.142984616759102,-0.0216911837853563,0.0734001065383642,0.13882003746065,-0.195292571598739,-0.191601278977394,-0.189492303436041,0.0792003747010629,0.140929013002003,0.496419774894321,0.294066136055749
"FBgn0000152",-0.253523040544818,-0.160769780705209,-0.245697560999059,-0.0948846609180154,-0.0209885700728574,-0.0288140496186169,-0.0868736898600507,-0.0237474655196166,-0.216840691962198,0.0544200800228974,-0.0739739427702229,0.0601616966011853,-0.0180058489413287,-0.0827050525907894,0.721594722105732,0.802744988779775
"FBgn0000153",0.376521845838581,0.994668915137521,-2.78139999182952,-1.55121432575647,-2.70074659704485,0.45717524062325,-0.154863356150868,1.41036148620986,0.235055013185703,-1.1508874237969,-1.68630419002476,-1.43221397892449,1.12903493108227,0.489145224285969,0.0910306851088875,1.35956330322925
"FBgn0000157",-0.115996765260825,0.0965056161474218,-0.198011897948602,0.00103155368634994,-0.140644749597539,-0.0586296169097616,-0.0451706871364668,0.27339810381769,0.0606120598647006,-0.0398394829471837,-0.0562513851213382,-0.108537231277748,0.204700355487126,0.00832621370829067,0.208349099767156,0.240456618086946
"FBgn0000158",-0.596667552917474,-1.9089206415067,-1.13538181459155,-0.791193242806341,-1.03622371006613,-0.497509448392055,-2.15395110876649,0.376759475700384,0.425805329571362,0.0865274224077161,0.15223657578362,-0.69630080781948,-0.406068754526812,-0.422732054031739,-2.21488106334528,-1.87495816109863
"FBgn0000163",0.0838820454421351,0.229508981535683,-0.266211671340854,-0.0561228124875167,-0.331107608862554,0.0189861079204348,-0.0454758148393546,0.223912325254144,-0.058269973149204,-0.0342148556985225,0.0502022957416935,0.0950004458707533,0.353127626823419,-0.0134718230201441,0.00669285826020382,0.432800912993511
"FBgn0000166",-0.669537914180589,-3.40353610639451,-0.712952494302086,0.164119035842096,0.241609352379965,0.285023932501462,-3.32604578985664,-1.34947888395399,-0.248262805205176,0.353131681032689,0.318299807327267,1.11055440583322,-0.592056159153461,0.543991793300778,-3.4280331784469,-2.55908812499365
"FBgn0000173",-0.309780005179126,0.0301986875315472,-0.0992911192846315,-0.0366093414962765,0.163696944546805,-0.0467919413476887,0.230504973574629,-0.116135967263733,0.0522892546580342,0.0258232058082211,-0.0797699537308597,0.34584486877233,0.203885695700376,0.477904077161224,0.59720452294681,0.779352447172334
"FBgn0000179",-0.212355742809542,0.139443972649608,-0.176798451872134,-0.0918677569722829,0.0364808091342031,0.000923518196795054,0.267792538756094,0.173803545341287,0.236819523568472,-0.067228193340903,-0.150718332758028,0.12893679691181,0.369968535593999,0.51647465323831,0.559177101397044,0.651633089174651
"FBgn0000180",-0.102054749410976,-0.204660019400163,-0.543301776838933,-0.366076903284045,-0.643761067621988,-0.202514040194031,-0.482344183738106,0.341815865277726,-0.200360401130807,-0.102790933863839,-0.142701397815319,-0.191120074199397,0.253486724942169,-0.248779077514884,0.0312815282454449,0.483922521668036
"FBgn0000181",0.203594964004461,-0.00244343260446611,-0.0134604904905794,-0.00977620042872575,-0.0486163296707107,0.168439124824329,-0.0412835618464511,0.354086770685353,0.00467897764821238,0.0838069436019039,-0.0888723260908495,-0.143809893627774,0.126469933455676,-0.0502585898887117,0.19690036124538,0.101706797288317
"FBgn0000183",-0.059776281342371,-0.0723689153977189,-0.267152674676091,-0.199133666670354,-0.0735271391884718,0.133849254145248,0.0532376120841628,0.270532382798763,0.0661087209134461,0.105925466626771,0.0938268243922628,0.109665876661751,0.274272792833743,0.0819477731829345,0.332934045566892,0.516127061417115
"FBgn0000206",0.987033481988746,1.20421008055218,-1.12203509424891,-0.309928397526242,-1.27867124409808,0.830397332139578,0.235467233980344,-0.27391458386774,0.361956582975955,-0.154227170693818,0.157857877329591,-0.142778411615825,-0.262465824789747,0.0613202940305386,-2.19607766874361,-1.06018483626135
"FBgn0000212",-0.0897035006495791,0.00961540474993171,-0.169685432488329,-0.0991942036694693,-0.27862939735967,-0.19864746552092,-0.169819788940269,0.440572869975088,0.0817366097193381,0.134660980861088,0.0770823805294511,-0.187899977328005,0.118011911785995,-0.183245748138118,0.409345907404107,0.500075327435772
"FBgn0000216",-0.194575028975239,-0.0188869730783083,0.244367046997351,0.254275659635401,0.399663216049046,-0.0392788599235439,0.126500583335337,0.288780580777744,0.0930085302428584,-0.016704619021192,-0.0812586995643957,-0.159628433217273,0.145856766581663,0.0146387965899815,0.421317179246074,-0.137974470020245
"FBgn0000221",-0.128041386977401,-0.137690666348709,-0.120426766782169,-0.0582140357882128,0.0935176455712963,0.085903025376064,0.0140410150108001,0.0708343270785643,0.0981831577859854,-0.106662481551139,-0.0368526229674823,-0.0854540284451456,0.0920427801845579,0.0495817523083221,0.286251115772176,0.107279441755734
"FBgn0000228",-0.0379567235627258,-0.0494465583115843,0.0205826490732201,0.0305960273032674,0.0286089583514302,-0.0299304142845157,-0.0514336272634215,0.0689136334011466,-0.0716309129257721,0.134637008221196,0.00211410590818419,0.0759432268767677,0.0102198520567185,0.00219820804281135,0.300443904232529,0.347778172757867
"FBgn0000229",0.0806149392397737,0.0271729916743001,-0.183090582731696,-0.0707749786842554,-0.251420867201287,0.0122846547701829,-0.153472896842731,0.166721512128289,0.0380226532347908,0.0311210891344516,0.0104063735770804,-0.101678041738941,0.0339223812548966,-0.0740617620812306,0.0122745958304286,0.162017421292775
"FBgn0000233",0.250744896970084,0.124048972595965,-0.544947969423858,-0.153499283561898,-0.776212731699901,0.0194801346940403,-0.498664475542038,0.397495928178962,0.0372982698075787,-0.0454381915799774,-0.129559865639041,0.0719636167850412,0.514897736543981,0.238821752231661,-0.157425774351114,0.690750574133828
"FBgn0000239",-0.0932561544892031,-0.212482167017816,0.0496804973584136,-0.0964516658306027,0.105159500831601,-0.0377771510160157,-0.0108710003556128,0.195184788504889,-0.129846669247123,0.140654024394617,0.126828040987625,-0.00190281356679298,0.0526279505434799,-0.258577523801541,0.252591878541219,0.145529564142825
"FBgn0000241",-0.285404622249208,-0.845096401825568,-0.316298420298537,0.0140708644540488,0.222155546917963,0.253049344967292,-0.637011719361654,-0.409791873058463,-0.674355104127603,0.0865488156042906,-0.618269828959411,0.441590626746398,-0.0547500619163558,0.385505351578206,0.101180406535175,0.32061548636361
"FBgn0000244",-0.207320622114874,-0.049288230725222,0.208283277800445,0.168525151044044,0.54314426087874,0.127540360963421,0.325330879109474,0.00464375992017453,0.0145309621573123,0.12187796622615,0.0824503310856458,0.131350064229602,0.0141158579236269,0.0634306953012687,0.672982732377251,0.261188535728113
"FBgn0000246",-0.29634107035769,0.262397369966495,-0.181282399482486,-0.240490417157095,-0.617135170432205,-0.732193841307409,-0.114247383308616,-0.0908751708495318,0.227036929925857,0.152710987242071,0.230460104813612,-0.296033890409248,-0.539620048500851,-0.299457065297003,-0.676094359700199,-0.354993079677242
"FBgn0000247",-0.0553815571121668,-0.0738206303962513,0.0443857209137754,-0.0350890859534926,-0.0384152527095702,-0.138182530735512,-0.0771467971523289,0.171456731317735,-0.066603285136062,0.130522419961578,0.10421961582401,-0.0670472791346049,-0.0261129677784476,-0.237870180094677,-0.0380878432406043,-0.066719869665639
"FBgn0000250",0.0506204311504336,-0.0371570648763009,-0.496522254983438,-0.431284521078306,-0.266751028358221,0.280391657775651,0.127376427843784,0.394295250249231,0.00358007669055843,-0.00936847514818795,-0.170247203350935,-0.0230479057894838,0.380615819607935,0.15077937425201,0.473916690680082,0.717619813248819
"FBgn0000251",-0.0158289207308688,-0.266835377486862,0.268385042764922,0.130402665846461,0.365701025882801,0.0814870623870101,-0.0315370174505225,-0.231605289691183,-0.014696030433221,-0.0102772395319621,0.236853286035252,-0.0071686854230353,-0.228496735582256,-0.258718001891508,-0.488496557940311,-0.861366269246147
"FBgn0000253",-0.255193502256463,0.148042258463541,0.0115262201594533,0.0846803766234785,0.210806019555791,-0.0559137028601256,0.274167901395853,-0.0475358449869609,0.120853425726123,-0.0215217637670555,-0.0240887099766745,0.0977503424903513,0.071736261270446,0.242692478193149,0.319286289402852,0.206230612337412
"FBgn0000256",-0.0823998718590583,-0.117790621153988,-0.116667411362244,0.0453161416281081,0.133403524468796,0.167671063971982,-0.0297032383132998,-0.243103247073043,-0.0346202926571757,-0.190261638524204,0.0614698566879259,-0.00207888193581596,-0.0549204904846544,-0.0981690312809176,-0.928903188963835,-1.06438559536845
"FBgn0000257",-0.0463881566105105,0.148851088444116,0.157416164718177,0.102288330705735,0.0811155032235188,-0.122688818105169,0.1276782609619,-0.0116380192507602,0.0296293465532136,0.154690616944831,0.130395801103726,0.161485114538043,-0.00484352165754765,0.0607186599875305,0.0777244794956876,0.158094090810212
"FBgn0000259",-0.216805230207776,0.118565591988156,-0.0946856670910927,-0.113396169674944,0.156928005594621,0.0348084424779379,0.38888976725772,0.0649211161334291,0.0851039068912438,-0.00191908968693963,-0.130654021146707,0.146328859518274,0.213169065338642,0.362086787556224,0.286105010417185,0.275505864340837
"FBgn0000261",0.0759784675188307,-0.222579169482997,-0.0167404436484423,0.0167786017054294,0.156201368898234,0.248920280065507,-0.0831564022901921,0.0704627785507451,-0.200896043685306,0.125921230870037,-0.191858061942625,0.110609063455836,0.0551506111365437,0.101571081713155,0.537917699037443,0.492325393595045
"FBgn0000273",-0.0833163051336704,0.0358636941856688,0.37368386925031,0.151363610975961,0.386592386134484,-0.0704077882494957,0.271092469344192,0.124331657778339,0.0520036912165824,0.343647487967017,0.121312955593885,0.0895061244936519,-0.129809705695027,0.0201968601163497,0.418626154215818,0.121539892574986
"FBgn0000274",-1.36397418916552,-0.255830664921826,-0.788028307395722,-0.40061699156611,1.11168757082307,0.535741689053272,1.25647389746735,-0.656440984719688,0.0216049910683464,-0.296994340460644,0.00673712333868955,0.162125061995627,-0.197321582263417,0.176992929725284,-6.0143145666948,-6.96387707552224
"FBgn0000276",-0.0108404449778527,-0.519680511960486,-4.21196979969559,-2.35017022904237,-2.05588667637078,2.14524267834695,-0.225396959288902,-0.976338797842331,-1.12684161679737,-0.245700928209097,0.881399740958252,0.710746988049119,-0.0198908815841154,-1.2974943697065,0.902987714410416,3.66962137883032
"FBgn0000277",-0.338066877282612,-0.531159665143912,-4.05219758600018,-1.42478942673333,-1.36949973198008,2.34463097673749,-0.475869970390659,0.124519558371794,-0.379178323068185,-0.596319618890307,0.812488467222244,-0.340128799315275,0.380710377946826,-1.5317955896057,1.6449209070869,2.67429183975171
"FBgn0000278",1.42072425992957,-0.179155498246744,-3.54570254317214,-0.747047900963477,-2.15233289117449,2.81409391192722,-1.58444048845776,0.0235374346771189,-1.31951077732044,-2.09761085163253,-0.0936728529760751,-1.4142719584565,0.706876327853149,-2.64010988280086,0.964266642149865,1.70232757486785
"FBgn0000279",0.567851264145486,-0.523676100579335,-1.24759462009445,-0.00734082931440661,-1.29094024012016,0.52450564411978,-1.80727551138508,-1.36756456879011,-2.71863587989452,-0.860262350605344,0.354324033425949,-0.255181358041895,-0.762483576226665,-3.32814127136236,-0.656205213900379,0.379553668177882
"FBgn0000283",-0.0171011681403055,0.00736880232968153,-0.190623817509595,-0.12414118901662,-0.333676713446989,-0.160154064077699,-0.202166722100687,0.393819806364382,0.0973941838579949,0.0633327798726459,0.0599528066489065,-0.204646036299912,0.125840990191824,-0.167204659090823,0.179249601012443,0.30828027815952
"FBgn0000286",-0.261431057999711,-0.0648203145905754,0.237737897544349,-0.0492319765404651,0.134272013624087,-0.364896941919973,0.118683675573976,-0.17963408183556,-0.128939393076847,-0.71579955492543,-0.698617107732255,-1.50557770537051,-0.969412232280641,-0.935899990715103,0.320558745837868,-1.31929097315673
